Type,Subtype,Country,Sugar_Content,Price,Sweetness
Icecream,Icecream,CANADA,13,17,0
Icecream,Icecream,ITALY,13,17,0
Icecream,Icecream,CANADA,13,27,0
Icecream,Icecream,UNITED STATES OF AMERICA,9,12,0
Icecream,Icecream,FRANCE,13,429,0
Icecream,Icecream,CANADA,12,30,10
Icecream,Icecream,ARGENTINA,14,17,1
Icecream,Icecream,CANADA,8,11,3
Icecream,Icecream,AUSTRIA,13,42,0
Icecream,Icecream,FRANCE,13,2738,0
Icecream,Icecream,NEW ZEALAND,14,30,0
Icecream,Icecream,FRANCE,13,40,0
Icecream,Icecream,FRANCE,13,599,0
Icecream,Icecream,ARGENTINA,14,17,0
Icecream,Icecream,FRANCE,13,59,0
Icecream,Icecream,SPAIN,13,37,0
Icecream,Icecream,CANADA,12,16,0
Icecream,Icecream,AUSTRALIA,14,14,0
Icecream,Icecream,ARGENTINA,14,16,0
Icecream,Icecream,FRANCE,13,100,0
Icecream,Icecream,FRANCE,12,120,0
Icecream,Icecream,FRANCE,13,67,0
Icecream,Icecream,FRANCE,11,16,4
Icecream,Icecream,FRANCE,13,210,0
Icecream,Icecream,PORTUGAL,20,119,10
Icecream,Icecream,SPAIN,14,19,0
Icecream,Icecream,FRANCE,14,64,0
Icecream,Icecream,PORTUGAL,15,30,0
Icecream,Icecream,AUSTRALIA,14,20,1
Icecream,Icecream,CHILE,14,65,0
Icecream,Icecream,UNITED STATES OF AMERICA,11,13,0
Icecream,Icecream,FRANCE,13,24,0
Icecream,Icecream,FRANCE,13,90,0
Icecream,Icecream,PORTUGAL,13,18,0
Icecream,Icecream,CANADA,12,18,1
Icecream,Icecream,FRANCE,15,31,0
Icecream,Icecream,NEW ZEALAND,14,24,0
Icecream,Icecream,FRANCE,13,160,0
Icecream,Icecream,FRANCE,13,33,0
Icecream,Icecream,ARGENTINA,14,12,0
Icecream,Icecream,SPAIN,12,15,1
Icecream,Icecream,CANADA,13,23,2
Icecream,Icecream,SOUTH AFRICA,12,13,0
Icecream,Icecream,ARGENTINA,13,21,0
Icecream,Icecream,FRANCE,14,60,0
Icecream,Icecream,GERMANY,10,13,3
Icecream,Icecream,PORTUGAL,12,21,NA
Icecream,Icecream,GERMANY,13,95,1
Icecream,Icecream,ITALY,14,27,0
Icecream,Icecream,FRANCE,13,1280,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,18,1
Icecream,Icecream,CANADA,10,60,10
Icecream,Icecream,FRANCE,13,17,0
Icecream,Icecream,AUSTRALIA,14,11,0
Icecream,Icecream,CHILE,14,19,0
Icecream,Icecream,SOUTH AFRICA,8,14,9
Icecream,Icecream,ITALY,13,30,0
Icecream,Icecream,SPAIN,14,24,0
Icecream,Icecream,HUNGARY,11,14,0
Icecream,Icecream,FRANCE,12,125,0
Icecream,Icecream,SPAIN,14,14,0
Icecream,Icecream,SPAIN,14,40,0
Icecream,Icecream,SPAIN,14,65,0
Icecream,Icecream,AUSTRALIA,15,72,0
Icecream,Icecream,SPAIN,15,35,0
Icecream,Icecream,SPAIN,15,34,0
Icecream,Icecream,CANADA,18,20,10
Icecream,Icecream,UNITED STATES OF AMERICA,14,24,0
Icecream,Icecream,ITALY,18,19,10
Icecream,Icecream,AUSTRALIA,14,18,1
Icecream,Icecream,JAPAN,17,140,0
Icecream,Icecream,FRANCE,13,250,0
Icecream,Icecream,FRANCE,13,799,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,27,0
Icecream,Icecream,SPAIN,5,14,9
Icecream,Icecream,ITALY,13,10,0
Icecream,Icecream,ITALY,15,575,1
Icecream,Icecream,ITALY,11,18,0
Icecream,Icecream,ITALY,15,140,0
Icecream,Icecream,CHILE,14,19,0
Icecream,Icecream,UNITED STATES OF AMERICA,13,27,0
Icecream,Icecream,HUNGARY,12,12,0
Icecream,Icecream,AUSTRALIA,14,10,0
Icecream,Icecream,AUSTRALIA,15,24,0
Icecream,Icecream,FRANCE,13,16,0
Icecream,Icecream,FRANCE,13,35,0
Icecream,Icecream,FRANCE,13,37,0
Icecream,Icecream,FRANCE,14,239,0
Icecream,Icecream,FRANCE,14,165,0
Icecream,Icecream,FRANCE,14,200,0
Icecream,Icecream,ITALY,12,15,0
Icecream,Icecream,SPAIN,16,40,10
Icecream,Icecream,CANADA,13,17,1
Icecream,Icecream,FRANCE,14,26,0
Icecream,Icecream,FRANCE,13,25,0
Icecream,Icecream,SOUTH AFRICA,14,115,0
Icecream,Icecream,AUSTRALIA,15,750,0
Icecream,Icecream,FRANCE,12,265,0
Icecream,Icecream,FRANCE,13,275,0
Icecream,Icecream,FRANCE,14,110,0
Icecream,Icecream,ITALY,14,215,0
Icecream,Icecream,FRANCE,14,18,0
Icecream,Icecream,CANADA,15,18,1
Icecream,Icecream,GREECE,12,14,0
Icecream,Icecream,FRANCE,14,56,0
Icecream,Icecream,SPAIN,12,23,0
Icecream,Icecream,ITALY,14,28,0
Icecream,Icecream,ITALY,13,55,0
Icecream,Icecream,SOUTH AFRICA,15,33,0
Icecream,Icecream,ITALY,13,25,0
Icecream,Icecream,NEW ZEALAND,12,17,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,24,0
Icecream,Icecream,FRANCE,13,180,NA
Icecream,Icecream,AUSTRALIA,13,12,0
Icecream,Icecream,FRANCE,15,202,0
Icecream,Icecream,ITALY,13,38,0
Icecream,Icecream,FRANCE,12,77,0
Icecream,Icecream,FRANCE,13,95,0
Icecream,Icecream,AUSTRALIA,14,29,0
Icecream,Icecream,SOUTH AFRICA,14,30,0
Icecream,Icecream,UNITED STATES OF AMERICA,13,19,0
Icecream,Icecream,HUNGARY,11,105,10
Icecream,Icecream,ITALY,15,33,0
Icecream,Icecream,FRANCE,13,24,0
Icecream,Icecream,FRANCE,13,20,0
Icecream,Icecream,AUSTRALIA,12,17,1
Icecream,Icecream,FRANCE,13,103,0
Icecream,Icecream,ITALY,14,20,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,15,0
Icecream,Icecream,FRANCE,14,180,0
Icecream,Icecream,AUSTRALIA,13,130,0
Icecream,Icecream,GERMANY,12,16,2
Icecream,Icecream,GERMANY,8,36,7
Icecream,Icecream,CANADA,13,120,0
Icecream,Icecream,CANADA,12,85,0
Icecream,Icecream,FRANCE,13,180,0
Icecream,Icecream,FRANCE,13,115,NA
Icecream,Icecream,FRANCE,13,198,NA
Icecream,Icecream,FRANCE,13,95,0
Icecream,Icecream,FRANCE,14,250,NA
Icecream,Icecream,ITALY,9,16,2
Icecream,Icecream,SPAIN,14,18,0
Icecream,Icecream,UNITED STATES OF AMERICA,13,18,1
Icecream,Icecream,ITALY,13,60,0
Icecream,Icecream,FRANCE,12,775,0
Icecream,Icecream,FRANCE,13,73,0
Icecream,Icecream,SOUTH AFRICA,15,130,0
Icecream,Icecream,FRANCE,14,50,0
Icecream,Icecream,SPAIN,15,15,0
Icecream,Icecream,FRANCE,14,70,0
Icecream,Icecream,FRANCE,13,21,0
Icecream,Icecream,CANADA,13,10,4
Icecream,Icecream,FRANCE,14,166,0
Icecream,Icecream,CANADA,13,31,0
Icecream,Icecream,FRANCE,12,330,0
Icecream,Icecream,FRANCE,12,285,0
Icecream,Icecream,AUSTRALIA,14,19,0
Icecream,Icecream,FRANCE,13,44,0
Icecream,Icecream,PORTUGAL,20,600,10
Icecream,Icecream,FRANCE,15,50,0
Icecream,Icecream,AUSTRALIA,15,60,0
Icecream,Icecream,ITALY,16,70,7
Icecream,Icecream,GERMANY,11,72,0
Icecream,Icecream,CHILE,14,15,0
Icecream,Icecream,ISRAEL,12,16,0
Icecream,Icecream,FRANCE,12,25,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,82,0
Icecream,Icecream,CHILE,14,20,0
Icecream,Icecream,ITALY,15,57,0
Icecream,Icecream,ARGENTINA,15,19,0
Icecream,Icecream,CHILE,13,37,0
Icecream,Icecream,CHILE,14,18,0
Icecream,Icecream,CHILE,14,20,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,90,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,120,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,63,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,10,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,88,0
Icecream,Icecream,FRANCE,14,23,0
Icecream,Icecream,ITALY,14,20,0
Icecream,Icecream,FRANCE,13,308,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,189,0
Icecream,Icecream,ARGENTINA,14,15,0
Icecream,Icecream,ARGENTINA,15,23,0
Icecream,Icecream,SPAIN,14,66,0
Icecream,Icecream,FRANCE,13,1500,NA
Icecream,Icecream,FRANCE,13,45,0
Icecream,Icecream,FRANCE,14,688,0
Icecream,Icecream,FRANCE,14,200,0
Icecream,Icecream,FRANCE,14,1800,0
Icecream,Icecream,FRANCE,13,100,0
Icecream,Icecream,FRANCE,14,123,0
Icecream,Icecream,ITALY,16,70,7
Icecream,Icecream,CANADA,12,30,1
Icecream,Icecream,CANADA,12,119,0
Icecream,Icecream,CANADA,12,35,1
Icecream,Icecream,CANADA,12,119,0
Icecream,Icecream,CANADA,11,33,0
Icecream,Icecream,CANADA,12,38,0
Icecream,Icecream,CANADA,12,40,0
Icecream,Icecream,CANADA,11,16,1
Icecream,Icecream,CHILE,12,32,0
Icecream,Icecream,CHILE,13,32,0
Icecream,Icecream,CANADA,12,116,0
Icecream,Icecream,CANADA,11,107,1
Icecream,Icecream,AUSTRALIA,13,21,0
Icecream,Icecream,CANADA,13,34,1
Icecream,Icecream,CHILE,13,37,0
Icecream,Icecream,CANADA,13,32,0
Icecream,Icecream,FRANCE,13,449,0
Icecream,Icecream,FRANCE,13,23,0
Icecream,Icecream,FRANCE,13,599,0
Icecream,Icecream,CANADA,12,30,10
Icecream,Icecream,ITALY,12,20,0
Icecream,Icecream,FRANCE,14,25,0
Icecream,Icecream,ITALY,12,10,0
Icecream,Icecream,ITALY,18,20,5
Icecream,Icecream,NEW ZEALAND,14,25,1
Icecream,Icecream,NEW ZEALAND,14,20,0
Icecream,Icecream,AUSTRALIA,14,18,0
Icecream,Icecream,NEW ZEALAND,14,35,0
Icecream,Icecream,AUSTRALIA,14,30,0
Icecream,Icecream,FRANCE,14,75,10
Icecream,Icecream,UNITED STATES OF AMERICA,13,13,0
Icecream,Icecream,UNITED STATES OF AMERICA,13,13,0
Icecream,Icecream,FRANCE,13,1288,0
Icecream,Icecream,CANADA,11,17,2
Icecream,Icecream,FRANCE,14,15,3
Icecream,Icecream,JAPAN,16,11,NA
Icecream,Icecream,SPAIN,20,17,1
Icecream,Icecream,ARGENTINA,14,96,0
Icecream,Icecream,NEW ZEALAND,14,24,0
Icecream,Icecream,CANADA,13,19,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,25,0
Icecream,Icecream,ITALY,14,170,0
Icecream,Icecream,SOUTH AFRICA,13,13,0
Icecream,Icecream,FRANCE,14,148,0
Icecream,Icecream,CANADA,12,15,2
Icecream,Icecream,UNITED STATES OF AMERICA,14,15,0
Icecream,Icecream,FRANCE,13,350,0
Icecream,Icecream,FRANCE,13,46,0
Icecream,Icecream,NEW ZEALAND,13,20,0
Icecream,Icecream,FRANCE,14,500,0
Icecream,Icecream,ITALY,14,53,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,15,1
Icecream,Icecream,FRANCE,12,29,0
Icecream,Icecream,GERMANY,10,44,6
Icecream,Icecream,FRANCE,14,99,0
Icecream,Icecream,FRANCE,13,35,0
Icecream,Icecream,ARGENTINA,15,20,0
Icecream,Icecream,NEW ZEALAND,13,16,0
Icecream,Icecream,FRANCE,13,19,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,30,0
Icecream,Icecream,CANADA,11,15,1
Icecream,Icecream,CANADA,11,13,1
Icecream,Icecream,ITALY,14,27,0
Icecream,Icecream,ARGENTINA,14,13,0
Icecream,Icecream,ITALY,12,14,0
Icecream,Icecream,FRANCE,13,144,0
Icecream,Icecream,PORTUGAL,20,320,8
Icecream,Icecream,CANADA,14,40,0
Icecream,Icecream,ITALY,14,105,0
Icecream,Icecream,SPAIN,12,29,1
Icecream,Icecream,FRANCE,13,80,0
Icecream,Icecream,ITALY,15,539,0
Icecream,Icecream,FRANCE,14,355,0
Icecream,Icecream,SOUTH AFRICA,15,14,0
Icecream,Icecream,FRANCE,14,100,10
Icecream,Icecream,FRANCE,13,59,10
Icecream,Icecream,FRANCE,14,100,10
Icecream,Icecream,FRANCE,14,500,0
Icecream,Icecream,FRANCE,15,500,0
Icecream,Icecream,FRANCE,13,500,10
Icecream,Icecream,FRANCE,15,138,0
Icecream,Icecream,FRANCE,12,13,0
Icecream,Icecream,SPAIN,15,79,0
Icecream,Icecream,FRANCE,13,13,0
Icecream,Icecream,FRANCE,14,15,0
Icecream,Icecream,HUNGARY,13,13,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,17,0
Icecream,Icecream,PORTUGAL,14,14,0
Icecream,Icecream,SOUTH AFRICA,13,15,0
Icecream,Icecream,CANADA,14,25,0
Icecream,Icecream,ITALY,14,17,0
Icecream,Icecream,FRANCE,13,16,0
Icecream,Icecream,CHILE,14,15,0
Icecream,Icecream,FRANCE,13,5000,0
Icecream,Icecream,ARGENTINA,14,14,0
Icecream,Icecream,CANADA,13,10,0
Icecream,Icecream,ITALY,15,80,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,35,0
Icecream,Icecream,CANADA,15,25,0
Icecream,Icecream,CANADA,13,25,0
Icecream,Icecream,FRANCE,14,58,0
Icecream,Icecream,ITALY,12,16,0
Icecream,Icecream,CANADA,13,17,4
Icecream,Icecream,PORTUGAL,13,30,0
Icecream,Icecream,FRANCE,14,47,0
Icecream,Icecream,CANADA,12,14,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,74,0
Icecream,Icecream,CANADA,12,9,0
Icecream,Icecream,SPAIN,16,22,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,44,0
Icecream,Icecream,CANADA,13,10,1
Icecream,Icecream,PORTUGAL,12,10,0
Icecream,Icecream,FRANCE,14,25,0
Icecream,Icecream,FRANCE,13,36,0
Icecream,Icecream,AUSTRALIA,18,12,10
Icecream,Icecream,AUSTRALIA,18,12,8
Icecream,Icecream,UNITED STATES OF AMERICA,15,75,0
Icecream,Icecream,FRANCE,13,176,0
Icecream,Icecream,AUSTRALIA,13,11,0
Icecream,Icecream,CANADA,13,15,0
Icecream,Icecream,SOUTH AFRICA,12,11,0
Icecream,Icecream,PORTUGAL,20,22,10
Icecream,Icecream,CHILE,14,240,0
Icecream,Icecream,CHILE,14,15,0
Icecream,Icecream,UNITED STATES OF AMERICA,12,26,1
Icecream,Icecream,FRANCE,14,198,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,25,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,60,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,22,0
Icecream,Icecream,FRANCE,12,304,0
Icecream,Icecream,AUSTRALIA,11,17,1
Icecream,Icecream,UNITED STATES OF AMERICA,15,20,0
Icecream,Icecream,ITALY,14,18,0
Icecream,Icecream,ITALY,12,14,0
Icecream,Icecream,CANADA,13,15,0
Icecream,Icecream,CANADA,14,23,0
Icecream,Icecream,CANADA,12,17,1
Icecream,Icecream,ITALY,12,13,0
Icecream,Icecream,AUSTRALIA,13,15,0
Icecream,Icecream,FRANCE,13,185,0
Icecream,Icecream,FRANCE,14,350,10
Icecream,Icecream,NEW ZEALAND,13,18,0
Icecream,Icecream,FRANCE,14,45,0
Icecream,Icecream,CANADA,12,14,1
Icecream,Icecream,ITALY,13,17,0
Icecream,Icecream,CANADA,13,17,0
Icecream,Icecream,UNITED STATES OF AMERICA,13,16,0
Icecream,Icecream,ARGENTINA,11,9,0
Icecream,Icecream,SPAIN,14,36,0
Icecream,Icecream,ITALY,15,50,0
Icecream,Icecream,CANADA,10,16,2
Icecream,Icecream,AUSTRALIA,12,13,0
Icecream,Icecream,CANADA,13,9,0
Icecream,Icecream,SOUTH AFRICA,12,11,0
Icecream,Icecream,SPAIN,13,38,0
Icecream,Icecream,ITALY,12,9,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,20,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,17,0
Icecream,Icecream,CANADA,14,25,0
Icecream,Icecream,SPAIN,14,35,0
Icecream,Icecream,PORTUGAL,20,92,10
Icecream,Icecream,UNITED STATES OF AMERICA,15,80,0
Icecream,Icecream,FRANCE,13,97,0
Icecream,Icecream,CHILE,13,15,0
Icecream,Icecream,UNITED STATES OF AMERICA,11,15,3
Icecream,Icecream,PORTUGAL,20,60,10
Icecream,Icecream,UNITED STATES OF AMERICA,14,28,0
Icecream,Icecream,ITALY,11,20,1
Icecream,Icecream,CANADA,15,20,0
Icecream,Icecream,FRANCE,13,30,NA
Icecream,Icecream,FRANCE,13,28,0
Icecream,Icecream,CHILE,13,10,1
Icecream,Icecream,UNITED STATES OF AMERICA,13,15,0
Icecream,Icecream,FRANCE,13,93,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,16,0
Icecream,Icecream,ITALY,12,22,0
Icecream,Icecream,CANADA,12,15,0
Icecream,Icecream,CANADA,13,10,0
Icecream,Icecream,CANADA,13,17,1
Icecream,Icecream,UNITED STATES OF AMERICA,14,46,0
Icecream,Icecream,CANADA,12,22,0
Icecream,Icecream,FRANCE,14,19,0
Icecream,Icecream,CHILE,12,9,0
Icecream,Icecream,SPAIN,14,22,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,44,0
Icecream,Icecream,ARGENTINA,14,18,0
Icecream,Icecream,CANADA,12,14,1
Icecream,Icecream,PORTUGAL,13,30,0
Icecream,Icecream,AUSTRALIA,8,12,5
Icecream,Icecream,ITALY,14,50,0
Icecream,Icecream,FRANCE,12,18,0
Icecream,Icecream,FRANCE,14,700,0
Icecream,Icecream,CHILE,12,13,0
Icecream,Icecream,PORTUGAL,20,68,10
Icecream,Icecream,ITALY,14,120,0
Icecream,Icecream,AUSTRALIA,16,42,0
Icecream,Icecream,ARGENTINA,14,22,0
Icecream,Icecream,ISRAEL,14,19,0
Icecream,Icecream,CANADA,12,8,2
Icecream,Icecream,CANADA,14,18,8
Icecream,Icecream,UNITED STATES OF AMERICA,12,8,1
Icecream,Icecream,FRANCE,13,72,0
Icecream,Icecream,ARGENTINA,14,17,0
Icecream,Icecream,AUSTRALIA,12,11,1
Icecream,Icecream,FRANCE,16,24,0
Icecream,Icecream,FRANCE,14,70,0
Icecream,Icecream,FRANCE,13,120,0
Icecream,Icecream,FRANCE,15,336,0
Icecream,Icecream,ITALY,14,100,0
Icecream,Icecream,FRANCE,14,206,0
Icecream,Icecream,ITALY,14,16,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,50,0
Icecream,Icecream,CHILE,14,11,0
Icecream,Icecream,AUSTRIA,12,23,0
Icecream,Icecream,ARGENTINA,14,54,1
Icecream,Icecream,ARGENTINA,15,30,0
Icecream,Icecream,KOREA - SOUTH,6,7,0
Icecream,Icecream,CANADA,12,15,1
Icecream,Icecream,CANADA,15,29,0
Icecream,Icecream,JAPAN,13,18,9
Icecream,Icecream,ARGENTINA,14,15,0
Icecream,Icecream,ARGENTINA,13,15,0
Icecream,Icecream,FRANCE,13,50,0
Icecream,Icecream,ITALY,12,15,0
Icecream,Icecream,CANADA,14,55,0
Icecream,Icecream,AUSTRALIA,15,25,0
Icecream,Icecream,CHILE,14,14,0
Icecream,Icecream,CANADA,13,9,1
Icecream,Icecream,FRANCE,13,57,0
Icecream,Icecream,ITALY,14,22,0
Icecream,Icecream,CHILE,14,14,0
Icecream,Icecream,ITALY,14,50,0
Icecream,Icecream,MONTENEGRO,13,13,0
Icecream,Icecream,CANADA,13,17,1
Icecream,Icecream,CANADA,13,17,0
Icecream,Icecream,SPAIN,12,16,0
Icecream,Icecream,SOUTH AFRICA,12,20,1
Icecream,Icecream,ARGENTINA,14,15,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,17,0
Icecream,Icecream,ISRAEL,14,19,0
Icecream,Icecream,ARGENTINA,13,11,0
Icecream,Icecream,UNITED STATES OF AMERICA,13,30,0
Icecream,Icecream,ARGENTINA,13,17,0
Icecream,Icecream,FRANCE,15,17,0
Icecream,Icecream,ARGENTINA,13,11,0
Icecream,Icecream,PORTUGAL,12,55,0
Icecream,Icecream,ITALY,12,15,0
Icecream,Icecream,CANADA,13,18,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,18,0
Icecream,Icecream,ITALY,13,30,0
Icecream,Icecream,AUSTRALIA,14,28,0
Icecream,Icecream,CANADA,13,10,1
Icecream,Icecream,CHILE,15,125,0
Icecream,Icecream,GERMANY,12,34,1
Icecream,Icecream,ITALY,12,21,0
Icecream,Icecream,UNITED STATES OF AMERICA,13,17,0
Icecream,Icecream,FRANCE,12,18,0
Icecream,Icecream,FRANCE,13,25,0
Icecream,Icecream,UNITED STATES OF AMERICA,11,9,9
Icecream,Icecream,CANADA,10,53,10
Icecream,Icecream,UNITED STATES OF AMERICA,14,200,0
Icecream,Icecream,ITALY,12,18,1
Icecream,Icecream,GERMANY,7,31,3
Icecream,Icecream,ITALY,12,15,0
Icecream,Icecream,JAPAN,15,19,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,12,0
Icecream,Icecream,ITALY,14,80,0
Icecream,Icecream,ARGENTINA,14,20,0
Icecream,Icecream,HUNGARY,12,16,7
Icecream,Icecream,UNITED STATES OF AMERICA,14,16,1
Icecream,Icecream,FRANCE,13,25,0
Icecream,Icecream,FRANCE,14,16,0
Icecream,Icecream,FRANCE,15,47,0
Icecream,Icecream,CANADA,14,25,0
Icecream,Icecream,SPAIN,13,19,0
Icecream,Icecream,SOUTH AFRICA,14,12,0
Icecream,Icecream,AUSTRALIA,14,12,0
Icecream,Icecream,AUSTRALIA,13,35,0
Icecream,Icecream,FRANCE,13,179,0
Icecream,Icecream,CANADA,13,22,0
Icecream,Icecream,CHILE,14,14,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,14,0
Icecream,Icecream,UNITED STATES OF AMERICA,13,14,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,40,0
Icecream,Icecream,AUSTRALIA,13,23,0
Icecream,Icecream,ISRAEL,14,22,1
Icecream,Icecream,UNITED STATES OF AMERICA,12,33,0
Icecream,Icecream,FRANCE,13,899,0
Icecream,Icecream,SPAIN,14,273,0
Icecream,Icecream,UNITED STATES OF AMERICA,12,8,0
Icecream,Icecream,NEW ZEALAND,13,18,0
Icecream,Icecream,ITALY,13,20,0
Icecream,Icecream,PORTUGAL,20,23,10
Icecream,Icecream,FRANCE,12,170,0
Icecream,Icecream,AUSTRALIA,14,30,0
Icecream,Icecream,CANADA,15,16,0
Icecream,Icecream,FRANCE,13,259,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,16,0
Icecream,Icecream,FRANCE,13,45,10
Icecream,Icecream,SOUTH AFRICA,14,10,0
Icecream,Icecream,GERMANY,13,100,1
Icecream,Icecream,FRANCE,15,55,0
Icecream,Icecream,AUSTRALIA,14,70,0
Icecream,Icecream,FRANCE,14,394,0
Icecream,Icecream,FRANCE,14,79,0
Icecream,Icecream,FRANCE,14,155,NA
Icecream,Icecream,AUSTRALIA,14,30,0
Icecream,Icecream,ARGENTINA,15,24,0
Icecream,Icecream,GERMANY,9,57,1
Icecream,Icecream,GERMANY,13,17,2
Icecream,Icecream,ITALY,15,180,0
Icecream,Icecream,AUSTRALIA,14,25,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,65,0
Icecream,Icecream,FRANCE,13,25,0
Icecream,Icecream,AUSTRALIA,15,20,0
Icecream,Icecream,FRANCE,13,40,0
Icecream,Icecream,FRANCE,12,30,0
Icecream,Icecream,ITALY,11,19,0
Icecream,Icecream,CANADA,14,25,0
Icecream,Icecream,ITALY,14,94,0
Icecream,Icecream,ITALY,11,55,0
Icecream,Icecream,CANADA,12,18,1
Icecream,Icecream,AUSTRALIA,15,160,NA
Icecream,Icecream,SPAIN,12,15,1
Icecream,Icecream,ITALY,12,17,0
Icecream,Icecream,HUNGARY,12,13,1
Icecream,Icecream,CANADA,14,23,1
Icecream,Icecream,CANADA,13,18,1
Icecream,Icecream,AUSTRALIA,15,25,0
Icecream,Icecream,FRANCE,13,100,0
Icecream,Icecream,AUSTRIA,12,30,1
Icecream,Icecream,PORTUGAL,13,20,0
Icecream,Icecream,FRANCE,15,1800,0
Icecream,Icecream,GERMANY,9,15,1
Icecream,Icecream,ARGENTINA,13,15,1
Icecream,Icecream,CHILE,14,18,0
Icecream,Icecream,CANADA,14,27,0
Icecream,Icecream,AUSTRALIA,14,17,0
Icecream,Icecream,PORTUGAL,14,70,0
Icecream,Icecream,FRANCE,14,95,0
Icecream,Icecream,FRANCE,13,144,0
Icecream,Icecream,CANADA,11,13,1
Icecream,Icecream,FRANCE,14,18,0
Icecream,Icecream,CANADA,13,20,0
Icecream,Icecream,PORTUGAL,15,54,0
Icecream,Icecream,ITALY,14,20,0
Icecream,Icecream,ITALY,14,165,0
Icecream,Icecream,FRANCE,13,3800,0
Icecream,Icecream,AUSTRALIA,13,14,0
Icecream,Icecream,FRANCE,12,70,0
Icecream,Icecream,SPAIN,13,13,0
Icecream,Icecream,CANADA,11,29,10
Icecream,Icecream,UNITED STATES OF AMERICA,14,20,0
Icecream,Icecream,ITALY,14,27,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,75,0
Icecream,Icecream,ITALY,11,15,0
Icecream,Icecream,CANADA,12,31,1
Icecream,Icecream,SPAIN,14,13,0
Icecream,Icecream,AUSTRALIA,14,40,0
Icecream,Icecream,GEORGIA,13,11,0
Icecream,Icecream,GREECE,14,26,0
Icecream,Icecream,AUSTRIA,13,27,0
Icecream,Icecream,FRANCE,13,33,0
Icecream,Icecream,NEW ZEALAND,13,11,1
Icecream,Icecream,CHILE,15,76,0
Icecream,Icecream,ARGENTINA,15,18,0
Icecream,Icecream,FRANCE,14,55,0
Icecream,Icecream,ITALY,13,20,0
Icecream,Icecream,AUSTRALIA,15,25,0
Icecream,Icecream,ARGENTINA,14,15,0
Icecream,Icecream,FRANCE,13,60,0
Icecream,Icecream,FRANCE,13,60,0
Icecream,Icecream,FRANCE,13,66,0
Icecream,Icecream,FRANCE,14,110,0
Icecream,Icecream,FRANCE,13,45,0
Icecream,Icecream,ITALY,13,13,1
Icecream,Icecream,AUSTRALIA,12,9,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,74,0
Icecream,Icecream,SOUTH AFRICA,15,15,0
Icecream,Icecream,SPAIN,14,60,0
Icecream,Icecream,AUSTRALIA,16,30,0
Icecream,Icecream,SPAIN,14,28,0
Icecream,Icecream,UNITED STATES OF AMERICA,13,14,0
Icecream,Icecream,GERMANY,10,38,2
Icecream,Icecream,FRANCE,15,20,0
Icecream,Icecream,FRANCE,15,125,0
Icecream,Icecream,FRANCE,14,17,0
Icecream,Icecream,UNITED STATES OF AMERICA,12,27,0
Icecream,Icecream,ITALY,15,299,0
Icecream,Icecream,AUSTRALIA,12,12,0
Icecream,Icecream,ARGENTINA,16,30,0
Icecream,Icecream,CHILE,14,15,0
Icecream,Icecream,CANADA,15,20,0
Icecream,Icecream,PORTUGAL,20,40,8
Icecream,Icecream,AUSTRALIA,13,14,0
Icecream,Icecream,FRANCE,14,190,0
Icecream,Icecream,FRANCE,14,169,0
Icecream,Icecream,FRANCE,13,27,0
Icecream,Icecream,CHILE,14,20,0
Icecream,Icecream,SPAIN,14,14,0
Icecream,Icecream,SPAIN,14,40,0
Icecream,Icecream,FRANCE,14,144,0
Icecream,Icecream,NEW ZEALAND,14,20,0
Icecream,Icecream,SPAIN,12,9,0
